,year,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,A_MEDIAN,A_MEAN
387,2015,25-2010,Preschool and Kindergarten Teachers,broad,528330,34330,39090
388,2015,25-2011,"Preschool Teachers, Except Special Education",detailed,370190,28570,32500
389,2015,25-2012,"Kindergarten Teachers, Except Special Education",detailed,158150,51640,54510
390,2015,25-2020,Elementary and Middle School Teachers,broad,2027280,55200,58060
391,2015,25-2021,"Elementary School Teachers, Except Special Education",detailed,1381430,54890,57730
392,2015,25-2022,"Middle School Teachers, Except Special and Career/Technical Education",detailed,632760,55860,58760
393,2015,25-2023,"Career/Technical Education Teachers, Middle School",detailed,13090,55190,58480
394,2015,25-2030,Secondary School Teachers,broad,1040250,57110,60270
395,2015,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",detailed,962820,57200,60440
396,2015,25-2032,"Career/Technical Education Teachers, Secondary School",detailed,77430,56130,58170
397,2015,25-2050,Special Education Teachers,broad,484240,56610,59800
398,2015,25-2051,"Special Education Teachers, Preschool",detailed,29230,53990,58210
399,2015,25-2052,"Special Education Teachers, Kindergarten and Elementary School",detailed,195780,55810,58640
400,2015,25-2053,"Special Education Teachers, Middle School",detailed,91050,57280,60300
401,2015,25-2054,"Special Education Teachers, Secondary School",detailed,129770,58500,62180
402,2015,25-2059,"Special Education Teachers, All Other",detailed,38410,53920,57670
403,2015,25-3000,Other Teachers and Instructors,minor,1182320,30760,37420
404,2015,25-3010,Adult Basic and Secondary Education and Literacy Teachers and Instructors,broad,65110,50280,54060
405,2015,25-3011,Adult Basic and Secondary Education and Literacy Teachers and Instructors,detailed,65110,50280,54060
406,2015,25-3020,Self-Enrichment Education Teachers,broad,217530,36680,42350
407,2015,25-3021,Self-Enrichment Education Teachers,detailed,217530,36680,42350
408,2015,25-3090,Miscellaneous Teachers and Instructors,broad,899670,28960,35020
409,2015,25-3097,"Teachers and Instructors, All Other, Except Substitute Teachers",detailed,272920,40140,47410
410,2015,25-3098,Substitute Teachers,detailed,626750,26830,29630
411,2015,25-4000,"Librarians, Curators, and Archivists",minor,253810,45960,48960
412,2015,25-4010,"Archivists, Curators, and Museum Technicians",broad,28080,46710,51750
413,2015,25-4011,Archivists,detailed,5460,50250,53880
414,2015,25-4012,Curators,detailed,11870,51520,56990
415,2015,25-4013,Museum Technicians and Conservators,detailed,10750,40340,44880
416,2015,25-4020,Librarians,broad,131550,56880,58930
417,2015,25-4021,Librarians,detailed,131550,56880,58930
418,2015,25-4030,Library Technicians,broad,94170,32310,34200
419,2015,25-4031,Library Technicians,detailed,94170,32310,34200
420,2015,25-9000,"Other Education, Training, and Library Occupations",minor,1495090,26970,31710
421,2015,25-9010,Audio-Visual and Multimedia Collections Specialists,broad,10170,45890,48220
422,2015,25-9011,Audio-Visual and Multimedia Collections Specialists,detailed,10170,45890,48220
423,2015,25-9020,Farm and Home Management Advisors,broad,8760,49190,51820
424,2015,25-9021,Farm and Home Management Advisors,detailed,8760,49190,51820
425,2015,25-9030,Instructional Coordinators,broad,139460,62270,64870
426,2015,25-9031,Instructional Coordinators,detailed,139460,62270,64870
427,2015,25-9040,Teacher Assistants,broad,1228440,24900,26550
428,2015,25-9041,Teacher Assistants,detailed,1228440,24900,26550
429,2015,25-9090,"Miscellaneous Education, Training, and Library Workers",broad,108270,40380,44380
430,2015,25-9099,"Education, Training, and Library Workers, All Other",detailed,108270,40380,44380
431,2015,27-0000,"Arts, Design, Entertainment, Sports, and Media Occupations",major,1843600,46160,56980
432,2015,27-1000,Art and Design Workers,minor,559820,43950,52240
433,2015,27-1010,Artists and Related Workers,broad,90150,67620,77580
434,2015,27-1011,Art Directors,detailed,34690,89760,101990
435,2015,27-1012,Craft Artists,detailed,5270,30720,35710
436,2015,27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",detailed,12240,46460,54170
437,2015,27-1014,Multimedia Artists and Animators,detailed,30240,63970,70300
438,2015,27-1019,"Artists and Related Workers, All Other",detailed,7700,58450,62130
439,2015,27-1020,Designers,broad,469670,40530,47370
440,2015,27-1021,Commercial and Industrial Designers,detailed,31330,67130,69820
441,2015,27-1022,Fashion Designers,detailed,19040,63670,73180
442,2015,27-1023,Floral Designers,detailed,44350,25010,27010
443,2015,27-1024,Graphic Designers,detailed,204850,46900,51640
444,2015,27-1025,Interior Designers,detailed,51050,48840,55510
445,2015,27-1026,Merchandise Displayers and Window Trimmers,detailed,100540,26870,29790
446,2015,27-1027,Set and Exhibit Designers,detailed,11930,49530,54920
447,2015,27-1029,"Designers, All Other",detailed,6590,53280,62220
448,2015,27-2000,"Entertainers and Performers, Sports and Related Workers",minor,498020,40030,58380
449,2015,27-2010,"Actors, Producers, and Directors",broad,155210,60480,85850
450,2015,27-2011,Actors,detailed,50570,*,*
451,2015,27-2012,Producers and Directors,detailed,104650,68440,89670
452,2015,27-2020,"Athletes, Coaches, Umpires, and Related Workers",broad,254440,31010,41470
453,2015,27-2021,Athletes and Sports Competitors,detailed,11710,44680,80490
454,2015,27-2022,Coaches and Scouts,detailed,224110,31000,40050
455,2015,27-2023,"Umpires, Referees, and Other Sports Officials",detailed,18620,24870,33990
456,2015,27-2030,Dancers and Choreographers,broad,15160,35050,42410
457,2015,27-2031,Dancers,detailed,10030,*,*
458,2015,27-2032,Choreographers,detailed,5130,45940,51560
459,2015,27-2040,"Musicians, Singers, and Related Workers",broad,58630,*,*
460,2015,27-2041,Music Directors and Composers,detailed,21540,49820,59040
461,2015,27-2042,Musicians and Singers,detailed,37090,*,*
462,2015,27-2090,"Miscellaneous Entertainers and Performers, Sports and Related Workers",broad,14570,*,*
463,2015,27-2099,"Entertainers and Performers, Sports and Related Workers, All Other",detailed,14570,*,*
464,2015,27-3000,Media and Communication Workers,minor,564800,53530,61910
465,2015,27-3010,Announcers,broad,38380,30080,45170
466,2015,27-3011,Radio and Television Announcers,detailed,30390,30960,46410
467,2015,27-3012,Public Address System and Other Announcers,detailed,8000,26930,40440
468,2015,27-3020,"News Analysts, Reporters and Correspondents",broad,45790,37720,50970
469,2015,27-3021,Broadcast News Analysts,detailed,4730,65530,89240
470,2015,27-3022,Reporters and Correspondents,detailed,41050,36360,46560
471,2015,27-3030,Public Relations Specialists,broad,218910,56770,65830
472,2015,27-3031,Public Relations Specialists,detailed,218910,56770,65830
473,2015,27-3040,Writers and Editors,broad,189840,60820,68090
474,2015,27-3041,Editors,detailed,96690,56010,64910
475,2015,27-3042,Technical Writers,detailed,49770,70240,73350
476,2015,27-3043,Writers and Authors,detailed,43380,60250,69130
477,2015,27-3090,Miscellaneous Media and Communication Workers,broad,71890,44480,49550
478,2015,27-3091,Interpreters and Translators,detailed,49650,44190,48360
479,2015,27-3099,"Media and Communication Workers, All Other",detailed,22240,45220,52200
480,2015,27-4000,Media and Communication Equipment Workers,minor,220950,43480,53220
481,2015,27-4010,Broadcast and Sound Engineering Technicians and Radio Operators,broad,105500,41860,48140
482,2015,27-4011,Audio and Video Equipment Technicians,detailed,62460,41440,46630
483,2015,27-4012,Broadcast Technicians,detailed,28270,37490,44050
484,2015,27-4013,Radio Operators,detailed,940,50040,47200
485,2015,27-4014,Sound Engineering Technicians,detailed,13840,53330,63340
486,2015,27-4020,Photographers,broad,50070,31710,40280
487,2015,27-4021,Photographers,detailed,50070,31710,40280
488,2015,27-4030,"Television, Video, and Motion Picture Camera Operators and Editors",broad,47710,55740,71500
489,2015,27-4031,"Camera Operators, Television, Video, and Motion Picture",detailed,20060,49080,59360
490,2015,27-4032,Film and Video Editors,detailed,27660,61750,80300
491,2015,27-4090,Miscellaneous Media and Communication Equipment Workers,broad,17670,70590,70920
492,2015,27-4099,"Media and Communication Equipment Workers, All Other",detailed,17670,70590,70920
493,2015,29-0000,Healthcare Practitioners and Technical Occupations,major,8021800,62610,77800
494,2015,29-1000,Health Diagnosing and Treating Practitioners,minor,4960900,76760,97030
495,2015,29-1010,Chiropractors,broad,32080,64440,78370
496,2015,29-1011,Chiropractors,detailed,32080,64440,78370
497,2015,29-1020,Dentists,broad,116750,158310,177130
498,2015,29-1021,"Dentists, General",detailed,100080,152700,172350
499,2015,29-1022,Oral and Maxillofacial Surgeons,detailed,5000,#,233900
500,2015,29-1023,Orthodontists,detailed,5410,#,221390
501,2015,29-1024,Prosthodontists,detailed,710,119740,161020
502,2015,29-1029,"Dentists, All Other Specialists",detailed,5550,171000,171040
503,2015,29-1030,Dietitians and Nutritionists,broad,59740,57910,58410
504,2015,29-1031,Dietitians and Nutritionists,detailed,59740,57910,58410
505,2015,29-1040,Optometrists,broad,35300,103900,115750
506,2015,29-1041,Optometrists,detailed,35300,103900,115750
507,2015,29-1050,Pharmacists,broad,295620,121500,119270
508,2015,29-1051,Pharmacists,detailed,295620,121500,119270
509,2015,29-1060,Physicians and Surgeons,broad,642720,#,202450
510,2015,29-1061,Anesthesiologists,detailed,29220,#,258100
511,2015,29-1062,Family and General Practitioners,detailed,127430,184390,192120
512,2015,29-1063,"Internists, General",detailed,48920,#,196520
513,2015,29-1064,Obstetricians and Gynecologists,detailed,20090,#,222400
514,2015,29-1065,"Pediatricians, General",detailed,28660,170300,183180
515,2015,29-1066,Psychiatrists,detailed,24060,#,193680
516,2015,29-1067,Surgeons,detailed,41600,#,247520
517,2015,29-1069,"Physicians and Surgeons, All Other",detailed,322740,#,197700
518,2015,29-1070,Physician Assistants,broad,98470,98180,99270
519,2015,29-1071,Physician Assistants,detailed,98470,98180,99270
520,2015,29-1080,Podiatrists,broad,9500,119340,136180
521,2015,29-1081,Podiatrists,detailed,9500,119340,136180
522,2015,29-1120,Therapists,broad,628440,73900,76220
523,2015,29-1122,Occupational Therapists,detailed,114660,80150,81690
524,2015,29-1123,Physical Therapists,detailed,209690,84020,85790
525,2015,29-1124,Radiation Therapists,detailed,16930,80220,84460
526,2015,29-1125,Recreational Therapists,detailed,17880,45890,47790
527,2015,29-1126,Respiratory Therapists,detailed,120330,57790,59640
528,2015,29-1127,Speech-Language Pathologists,detailed,131450,73410,76900
529,2015,29-1128,Exercise Physiologists,detailed,6620,47010,49740
530,2015,29-1129,"Therapists, All Other",detailed,10890,56010,59210
531,2015,29-1130,Veterinarians,broad,65650,88490,99000
532,2015,29-1131,Veterinarians,detailed,65650,88490,99000
533,2015,29-1140,Registered Nurses,broad,2745910,67490,71000
534,2015,29-1141,Registered Nurses,detailed,2745910,67490,71000
535,2015,29-1150,Nurse Anesthetists,broad,39410,157140,160250
536,2015,29-1151,Nurse Anesthetists,detailed,39410,157140,160250
537,2015,29-1160,Nurse Midwives,broad,7430,92510,93610
538,2015,29-1161,Nurse Midwives,detailed,7430,92510,93610
539,2015,29-1170,Nurse Practitioners,broad,136060,98190,101260
540,2015,29-1171,Nurse Practitioners,detailed,136060,98190,101260
541,2015,29-1180,Audiologists,broad,12070,74890,77420
542,2015,29-1181,Audiologists,detailed,12070,74890,77420
543,2015,29-1190,Miscellaneous Health Diagnosing and Treating Practitioners,broad,35750,74710,85120
544,2015,29-1199,"Health Diagnosing and Treating Practitioners, All Other",detailed,35750,74710,85120
545,2015,29-2000,Health Technologists and Technicians,minor,2909230,42190,45850
546,2015,29-2010,Clinical Laboratory Technologists and Technicians,broad,320550,50550,51810
547,2015,29-2011,Medical and Clinical Laboratory Technologists,detailed,162950,60520,61860
548,2015,29-2012,Medical and Clinical Laboratory Technicians,detailed,157610,38970,41420
549,2015,29-2020,Dental Hygienists,broad,200550,72330,72720
550,2015,29-2021,Dental Hygienists,detailed,200550,72330,72720
551,2015,29-2030,Diagnostic Related Technologists and Technicians,broad,361430,60400,62080
552,2015,29-2031,Cardiovascular Technologists and Technicians,detailed,51400,54880,56100
553,2015,29-2032,Diagnostic Medical Sonographers,detailed,61250,68970,70880
554,2015,29-2033,Nuclear Medicine Technologists,detailed,19740,73360,74990
555,2015,29-2034,Radiologic Technologists,detailed,195590,56670,58520
556,2015,29-2035,Magnetic Resonance Imaging Technologists,detailed,33460,67720,68340
557,2015,29-2040,Emergency Medical Technicians and Paramedics,broad,236890,31980,35430
558,2015,29-2041,Emergency Medical Technicians and Paramedics,detailed,236890,31980,35430
559,2015,29-2050,Health Practitioner Support Technologists and Technicians,broad,712050,32680,34710
560,2015,29-2051,Dietetic Technicians,detailed,28950,26040,29170
561,2015,29-2052,Pharmacy Technicians,detailed,379430,30410,31680
562,2015,29-2053,Psychiatric Technicians,detailed,58450,31140,36280
563,2015,29-2054,Respiratory Therapy Technicians,detailed,10000,48490,49720
564,2015,29-2055,Surgical Technologists,detailed,100270,44330,45940
565,2015,29-2056,Veterinary Technologists and Technicians,detailed,95790,31800,33280
566,2015,29-2057,Ophthalmic Medical Technicians,detailed,39160,35350,36690
567,2015,29-2060,Licensed Practical and Licensed Vocational Nurses,broad,697250,43170,44030
568,2015,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,697250,43170,44030
569,2015,29-2070,Medical Records and Health Information Technicians,broad,189930,37110,40430
570,2015,29-2071,Medical Records and Health Information Technicians,detailed,189930,37110,40430
571,2015,29-2080,"Opticians, Dispensing",broad,73520,34840,36820
572,2015,29-2081,"Opticians, Dispensing",detailed,73520,34840,36820
573,2015,29-2090,Miscellaneous Health Technologists and Technicians,broad,117040,42730,47560
574,2015,29-2091,Orthotists and Prosthetists,detailed,7100,64430,69960
575,2015,29-2092,Hearing Aid Specialists,detailed,5920,49600,52850
576,2015,29-2099,"Health Technologists and Technicians, All Other",detailed,104020,41260,45730
577,2015,29-9000,Other Healthcare Practitioners and Technical Occupations,minor,151680,57990,61820
578,2015,29-9010,Occupational Health and Safety Specialists and Technicians,broad,86270,65920,67970
579,2015,29-9011,Occupational Health and Safety Specialists,detailed,70220,70210,71790
580,2015,29-9012,Occupational Health and Safety Technicians,detailed,16050,48070,51270
581,2015,29-9090,Miscellaneous Health Practitioners and Technical Workers,broad,65410,47090,53710
582,2015,29-9091,Athletic Trainers,detailed,23450,44670,46940
583,2015,29-9092,Genetic Counselors,detailed,2520,72090,74570
584,2015,29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,39440,48270,56400
585,2015,31-0000,Healthcare Support Occupations,major,3989910,27040,29520
586,2015,31-1000,"Nursing, Psychiatric, and Home Health Aides",minor,2363400,24040,25500
587,2015,31-1010,"Nursing, Psychiatric, and Home Health Aides",broad,2363400,24040,25500
588,2015,31-1011,Home Health Aides,detailed,820630,21920,22870
